A|Now what are they supposed to do?|qw	B|They turn them loose.|sd
B|When is the time you had fifteen thousand dollars all at one time to go out and buy an automobile?|qw	A|But, see, we made poor choices in college.|sd
A|What?|qw	B|Very simple.|sd
B|How do you feel about that?|qo	A|I don't, I don't feel we should loan them money.|sv
A|or  I mean, what do you think long term?|qw	B|Well, I don't believe in a single  government or a single control for the world.|sd
A|How about yourself?|qo	B|Yeah.|b
A|what types of music do you like to listen to?|qw	B|Well, I primarily listen to classical music when I have my druthers, partly because I find it more soothing.|sd
B|How about you?|qo	A|I like classical music also.|sd
A|where do you live?|qw	B|Uh, I live in the, uh, Washington, D C area, Maryland.|sd
A|What?|qw	B|Because I have always played classical music, uh, or classical style,|sd
A|Uh, how is that going to affect the, uh, sports weapons? I mean, rifles, that are automatic or semiautomatic?|qw	B|Uh-huh.|b
B|and what do, do you think about it?|qo	A|Well, I think it's a very, very complicated,|sv
B|Well, what did you do when you helped these people?|qw	A|Well,|%
B|How did you, what did you do,|qw	A|I, I wasn't helping them.|sd
A|what is the woman's name whose, us, not the mayor but the, *typo should be who's|qw	B|The manager.|^2
B|And how big is it?|qw	A|Which  is still kind of expensive|sv
B|well what's included in that?|qw	A|You mean in a one bedroom?|br
B|Which one is it?|qw	A|It's Wood, uh,|sd
B|Where is|qw	A|right next to  Village Green,|sd
B|Where?|qw	A|I'm  a, I'm a news reporter.|sd
A|How often do you all come through Waco?|qw	B|Oh, every now and then,|sd
A|Why?|qw	B|I,|%
A|Uh, where is your family from?|qw	B|Uh, Missouri.|sd
A|So, how long did you say it has been since you all had one?|qw	B|I do not know.|no
A|But if you were going to a restaurant, say, um, where would you go?|qw	B|Oh, well we had, uh, we have a lot of favorites here, uh, in Northern Virginia|sd
B|what is,|qw	A|We do not watch a lot of T V,|sd
A|What kind of singing do you like to do?|qw	B|Oh, pretty much anything.|sd
A|Whereabouts?|qw	B|In, uh, in Germany.|sd
A|So, whereabouts in, Texas are you, if I could ask?|qw	B|Oh, I'm in Flower Mound.|sd
B|Why, why did you check music?|qw	A|Why did I pick music?|br
B|What kind of music do you enjoy?|qw	A|Um, I really enjoy the oldies,|sd
B|Like what, what kind of oldies?|qw	A|Uh,|%
B|Which album, which of his albums do you think is the best?|qw	A|Oh, I don't know.|no
A|I mean, what can we do,|qw	B|Oh, yeah,|b
A|So, Beverly, what do you think about drug testing?|qo	B|I think in some professions it's, uh, essential. Things like pilots and things that involve the safety of other people particularly.|sv
A|So, what kind of a house do you live in?|qw	B|I'm in a, uh, in a ranch.|sd
B|How many square feet do you have?|qw	A|We have got about, uh, twenty, I'd say about twenty-four hundred.|sd
B|How are they built?|qw	A|Um, we've been real happy with it.|sd
B|How long have you been in it?|qw	A|Seventeen years.|sd
A|Uh, how about yourself?|qo	B|Well, I'm like you.|sd
B|What, what brought about the fading of the paint?|qw	A|Well|%
B|Did you go, what kind of paint did you use on the ceiling?|qw	A|We used a flat, latex paint|sd
A|where does she live?|qw	B|Uh, on Rutherford.|sd
A|What about you?|qo	B|I,  I don't think under the way the system is right now, it is.|sv
A|What were they doing  taking some,|qw	B|Oh, they were  taking kickbacks.|sd
A|How about you?|qo	B|Well, my graduate work is in speech pathology,|sd
A|What kind?|qw	B|Uh, its an Emerson eighty eighty-six, um, two low density floppy drives, and no hard drive yet.|sd
B|Which,|qw	A|Computers.|sd
A|What do you think of that fuzzy logic?|qo	B|I've not had a chance to work with it, although, um, my, uh, data structures teacher was telling us something about how fuzzy logic works as far as the concept behind it.|sd
A|Uh, well, where in Dallas are you?|qw	B|I'm in Richardson.|sd
B|What about you?|qo	A|Well, I'm, I'm in Dallas proper in the city of Dallas|sd
B|Where do you take them?|qw	A|Well, there's, there's a couple places.|sd
A|Where is that?|qw	B|Uh, she's not here anymore|sd
A|What in the world do you do with your computer that takes so much time?|qw	B|Well, I sit and design cards|sd
B|but. What hobbies do you have?|qw	A|Well, I, uh, play trombone in the Plano Community Band.|sd
B|How big is your band?|qw	A|Well, we got, uh, pretty good size band.|sd
A|Well what is this going to do the insurance companies who are supporting this work now and hopefully are doing, uh, a good job?|qw	B|Well, it's going to make it tough for them|sv
B|When is your good watching time?|qw	A|Uh, it seems like ten o'clock at night|sd
A|How long was that?|qw	B|I forget.|sd
A|And, when was this.|qw	B|Uh, I graduated in eighty-six.|sd
B|What type of camping did you do?|qw	A|Well when we, before we had kids, we was in a motorcycle group, you know,|sd
A|Well, how old is your boys, your children?|qw	B|Well, I, well, I have, um, a son that's, uh, going to be eleven here pretty soon, and then a daughter that's thirteen.|sd
B|What kind is it?|qw	A|A Keeshonden.|sd
B|So, how does she feel about going out and doing stuff with you all.|qw	A|Uh, well it varies what it is, of course,|sd
A|how, how would you spend time with kids?|qw	B|Probably doing outdoorsie stuff, and keeping, trying to keep them away from the T V, I guess And, McDonald's|sd
B|So, uh, what do you think?|qo	A|I think we're overtaxed to the hilt.|sv
A|where, where you at?|qw	B|We're outside of, uh, Washington in Maryland.|sd
B|How about you?|qo	A|Oh, okay,|bk
A|Well how large is Williams?|qw	B|Williams is an undergraduate school only|sd
B|What do you think about, what do you think about the, the lower grades, you know,  K through seven?|qo	A|Well, I, I, I  should imagine the lower grades,|sd
B|what were what were you saying?|qw	A|Well, if you teach uh, college,|sd
B|What about you?|qo	A|Well, no,|nn
B|What,  Well, what kind  what kind of trees are they?|qw	A|and  then it  it, um|sd
A|What about you?|qo	B|Um, I used to have a ton of gas credit cards,|sd
B|What's inside the jelly bean?|qw	A|Uh, it's just, uh, it's just the, the same,|sd
A|What do you have?|qw	B|Well, it's kind of a mixed breed that we got from the Humane Society|sd
A|Uh, which ones have you seen lately?|qw	B|Oh, I just sort of blanking tonight.|sd
A|Which, which Billy Crystal movie?|qw	B|Oh, this is the,|sd
B|What, what kind of movies in general do you like to watch?|qw	A|Uh, well, I like to be entertained once in a while|sd
B|or who do you like after the Mavericks?|qw	A|Oh, gosh,|ba
B|who do they need to trade?|qw	A|Well, I don't know.|no
A|So what are your feelings on the topic today as far as crime in America today?|qo	B|Well, I think some of the blame can be placed on plea bargaining and people getting less time and not serving any of the, or a lot less of the, time than they're given by the court system,|sv
A|our topic today?|qw	B|Uh, yeah,|b
B|What school system does she teach in?|qw	A|Plano School System.|sd
A|What do you think has occurred there?|qw	B|Well, I think one of the major changes is the whole attitude towards women in the work place and the role of women in doing jobs outside of the home.|sv
A|Well, how do you feel about women in, uh, armed services?|qw	B|Well, I think they ought to have the right.|sv
A|so what do you think of the Giants?|qo	B|Uh, I like the Giants.|sd
A|So what do you think is going to happen this year to the teams?|qw	B|Uh, I don't know, it's hard to say.|h
B|How about yourself?|qo	A|Well, uh, we're kind of lucky.|sd
A|So  what kind do you, uh, get?|qw	B|Well I have a bunch of computer journals because I'm in computer science|sd
B|What is your situation?|qo	A|Well, I'm, I guess I don't have such close experience with, with, um, an area becoming a state as you do.|sd
A|So what are your opinions on it?|qw	B|Well, let me preface it.|^h
A|so when did it end?|qw	B|Well, December seventy-two, was when we bombed North Vietnam, and then they released the prisoners in early seventy-three, in that, in that time frame.|sd
B|Well, what's your perspective on it?|qw	A|familiar with it than,|sd
A|but, uh, so what are the Mets going to do this year without Strawberry?|qw	B|Well, I don't know. Um, there's, there's a part of me that says that, you know, um, I'm sort of glad Strawberry went away.|h
A|where, where is Cornell University.|qw	B|Oh, Cornell is in Ithaca.|sd
A|how far is it across the lake to Canada?|qw	B|Toronto.|fo_o_fw_"_by_bc
A|Well, what kind of weather are you having right now?|qw	B|Uh, right now we're actually having, uh,|sd
A|What about you?|qo	B|Well, um, I, uh, exercise regularly.|sd
B|but where did you grow up in California?|qw	A|In Santa Barbara.|sd
A|what kind of books do you like to read, for enjoyment?|qw	B|Uh, mainly, the, the books I read are, uh, business related, or self improvement.|sd
A|What kind of business is it?|qw	B|Um, I've got a, uh, small distributorship, uh.|sd
A|What's the name of it again?|qw	B|Um, LIFE EXTENSIONS.|sd
A|Uh, what kind of house do you live in?|qw	B|Uh, we live in a one story, just like a style home, you know, the standard Texas, uh, Fox and Jacobs.|sd
A|How long have you been in this house?|qw	B|We've been in here ten years.|sd
A|How was it|qw	B|My home town.|sd
A|how were the house prices up there?|qw	B|The prices, actually, a lot better, because Pittsburgh is about the size, I've been trying to think, like a Louisville, or Minneapolis, that type of size.|sd
A|how do you manage both of those?|qw	B|Uh, how do we take care of the house.|^h
B|And how'd that go?|qo	A|the building process was a lot of fun|sd
B|How is, how is apartment dwelling living in terms of general privacy and noise and things like that?|qw	A|It's not as bad as I thought it was|sd
A|so, uh, what are your favorite T V shows?|qw	B|One that I can't find anymore which is GABRIEL'S FIRE.|sd
A|When was that on?|qw	B|It was usually on, um, Thursday nights.|sd
B|What's your second favorite?|qw	A|Um, it's hard to say|^h
A|Where are you?|qw	B|I'm in Dallas, Texas.|sd
A|When is yours on?|qw	B|Ten,|sd
A|So, Jan, how do they recycle in Texas?|qw	B|Well, I,|%
B|But how come we weren't doing this, say, twenty years ago  you  know?|qw	A|Yeah.|b
B|Where did you go on your last vacation?|qw	A|Uh, the last was back down to Lubbock to visit parents.|sd
B|where do you like to go?|qw	A|Uh, we enjoyed Yellow Stone real well last year.|sd
B|What kind of, uh, vacation spots are there in Colorado?|qw	A|Oh, Rocky Mountain National Park.|sd
B|So what are some good things in Texas to go visit?|qw	A|Oh, Galveston.|sd
B|What's there to see in Austin?|qw	A|Oh, U T is real pretty.|sd
B|Um, what did you do when you did exercise regularly?|qw	A|Well, I had, uh, a little routine that I did for warm ups.|sd
B|And what's the name of this book again?|qw	A|CORONARY, CHOLESTEROL AND CHLORINE.|sd
A|what are you making?|qw	B|Um, I, um, I'm making, some, uh,|sd
B|What other kinds of, uh, dinner parties do you serve?|qw	A|Um, well, I don't entertain that often,|sd
B|So anything else you cook|qo	A|Um, I just kind of, you know cook here cook there|sd
A|Well, what kind of music did you all listen to?|qw	B|Oh, my goodness.|^h
A|What was,|qw	B|Woodstock?|^2
B|And, and how does your husband respond to all the new, social, uh, changes?|qw	A|My husband is not a conformist at all.|sd
A|well, what's your opinion about capital punishment?|qw	B|Well, Cathy, I think that, uh, capital punishment certainly has a place in our society, um, maybe from the sense that there are some things that we just can't afford to have repeated, even in the remote chance of repetition.|sv
B|First how much television watching do you do?|qw	A|I do a little bit more than I think usual people do because I am here alone during the day,|sd
A|Um, what about you?|qo	B|Well, actually, I work full time|^h
A|How old are your kids?|qw	B|like ice against a glass, then drinking Mine are grown,|sd
A|Where about?|qw	B|Detroit,|sd
A|What about you?|qo	B|Oh, goodness,|^h
B|Uh, what are your favorite children's books?|qw	A|Oh, there are a couple of Newberry Award winners.|sd
B|What's the best part about it to, to you, the, the quiet, the getting away?|qw	A|Right,|na
A|What is it?|qw	B|Uh, well, I would like for one time in my life to have a convertible.|sd
A|What's, what, what's, what is your favorite, uh, recipes, uh, that you would like to have for a dinner party?|qw	B|Um,|b
A|So, uh, how would you improve upon that?|qo	B|Oh, improve upon that?|b^m
A|How do you cook your green beans?|qw	B|My green beans?|b^m
A|uh, golly. What's this white powder that, that, uh, that you mix with water and gives a thick sauce?|qw	B|A white powder.|b^m
A|But I don't know what do you think some of the long term repercussions might be?|qo	B|Oh, well, you know, I just see this Middle East situation with, with Russia and everything there that's happened I think that that crisis has kind of slowed down,|sv
A|What is the favorite thing you do with your children?|qw	B|Uh, the, the thing that we like to do the most is to watch T V together.|sd
