	op_id	op_gender	post_id	q	is_qy	q_score	oov
239653	26488741	M	239653	Q: What's a good start towards getting our economy back on track and Americans back to work?	False	0.8947141964478867	False
13212	29687946	M	13212	Can we get 15,000 LIKES from excited liberty lovers?	False	0.8947338988649878	False
20085	98148368	M	20085	What do you think the solution should be?	False	0.8947486327844062	False
409153	65885438	M	409153	Miss football already?	False	0.894760817776431	False
350837	37462651	M	350837	Are you one of them?	True	0.8947664681857516	False
525946	38992408	M	525946	Did you know that Arkansas produces about half of all U.S. rice, most of it grown in our First District?	True	0.8947720842175446	False
381817	36460802	M	381817	What would the EPA be doing to a business that released this much contamination?	False	0.8947858749724257	False
213055	36875843	M	213055	VIDEO: Cornyn to Holder: What Did You Know and When Did You Know It?	False	0.8947899105207231	False
240633	26488741	M	240633	What do you think of the President's bill?	False	0.8948175844834818	False
437483	35052146	M	437483	From the Blog: Why can't Gene support Conservatives?	False	0.8948201052497866	False
374565	76267383	M	374565	Have you visited the World War II Memorial in Washington, D.C.?	False	0.8948257956133112	False
198949	63816275	M	198949	Is that Cindy Ross waving signs in Lutz?	True	0.8948417423620413	False
480807	34047215	M	480807	Do you think Obama's budget shirks fiscal responsibility?	True	0.8948483016555129	False
109104	88923795	M	109104	NEED A JOB?	False	0.8948544477394702	False
375120	76267383	M	375120	Do you need help with a federal agency?	True	0.8948611879938785	False
472048	95597578	M	472048	HOW THE WEST WAS FUN: Did you know the nation's largest non-motorized parade takes place right in our back yard?	False	0.8948795025500669	False
93185	33499166	M	93185	How would you rate West Virginia's business climate?	False	0.8948875312311658	False
47501	66658382	M	47501	Do you think President Obama is to blame for America's credit downgrade?	True	0.8949016671121464	False
113392	42011381	M	113392	What's on your mind?	False	0.894914663313991	False
52724	62246450	M	52724	Hey net neutrality champions, did you catch this moment in the State of the Union?	False	0.8949689045460676	False
105542	24197546	M	105542	Do you think Katie McGinty's support of the Iran deal only emboldens the world's largest state sponsor of terrorism?	True	0.8949869009843501	False
368402	67152654	W	368402	How much could you save in ink by switching fonts?	False	0.8949920439594448	False
196065	60329137	M	196065	Is this process not totally rigged in favor of Clinton?	True	0.8950185655140411	False
31887	61587478	M	31887	POLL: Who do you think should be Speaker of the House?	False	0.8950376204244155	False
84228	71579665	M	84228	Could it be the slow GDP growth?	False	0.895042309812671	False
500832	50595246	M	500832	Know a High School student interested in learning more about government and public service?	False	0.895042809531044	False
256384	77657070	M	256384	INFOGRAPHIC from Taxpayer Advocate Service: Did you know individuals and businesses spend about 6.1 billion hours each year doing their taxes?	False	0.8950484280279182	False
518233	33394731	M	518233	Who do you think won the debate tonight?	False	0.8950603532854147	False
327287	34976586	M	327287	Are we sacrificing millions of jobs in order to reduce climate change by nine-hundredths of 1 degree?	True	0.8951161975732563	False
228067	48699717	M	228067	Sadly, we ask again, #WhatsNext ?	False	0.8951278664662269	False
110431	11624790	M	110431	Tax Day Question:  do you consider the amount of federal income tax you have to pay too high, about right or too low?	False	0.8951430715448355	False
324564	50005040	M	324564	Do you agree with its assessment?	True	0.8951901505600891	False
289758	65473098	M	289758	How many citizen cosponsors can I get?	False	0.8951928279845925	False
471346	95597578	M	471346	THE MEANING OF OUR 50 STATES: Ever wondered what the real meaning behind each state name is?	False	0.8951999092203853	False
470710	95597578	M	470710	Are you interested in a Congressional Internship?	True	0.8952150581671717	False
437738	35052146	M	437738	If you agree, will you commit to support my campaign?	False	0.8952266882969656	False
413436	37145344	M	413436	Do you have your tickets yet?	True	0.8952271560176907	False
447314	23706532	M	447314	What do you think of the President's jobs bill?	False	0.8952322216693293	False
138141	3613205	M	138141	How much has Obamacare cost your family?	False	0.8952475446387991	False
47482	66658382	M	47482	What do you think?	False	0.8952490134153555	False
470961	95597578	M	470961	The question is, are the systems in place to minimize that death?	False	0.8952540817828123	False
92496	58406454	M	92496	Have you seen my YouTube page?	False	0.8952611383630841	False
467277	40220308	M	467277	What do you think of the proposed nuclear deal with Iran?	False	0.8952929466137359	False
374627	76267383	M	374627	What do you think?	False	0.8952959325422019	False
77629	93259853	M	77629	Share your ideas for tax reform here https://taxreform.gov/    What are your ideas to reform our tax code?	False	0.8953083932503649	False
170702	71660077	M	170702	I'm knocking doors tomorrow, will you join me?	False	0.895309214721571	False
98855	66495367	M	98855	What if an average American family budgeted like the federal government?	False	0.8953409804050837	False
232166	28853671	M	232166	Are you a small business owner or a farmer who's been impacted by the drought?	True	0.8953499680294603	False
414283	56112496	M	414283	Drain the swamp?	False	0.895351552246811	False
34886	56883970	W	34886	How have your premiums been affected by Obamacare?	False	0.8953521183505231	False
92308	58406454	M	92308	Do you think holding small business down with burdensome regulations will lift our economy up?	True	0.8953548785389087	False
537719	35456414	M	537719	What, if any, changes would you support?	False	0.8953720026788853	False
490563	347502	M	490563	Congress is back in session but who is actually getting back to work in D.C.?	False	0.8953864364052934	False
217433	2149236	M	217433	Today in history: did you know that on September 25, 1789 Congress passed the original ten amendments to our Constitution better known as the Bill of Rights?	False	0.8954031586320187	False
185520	10448876	M	185520	What are your thoughts on President Obama's gun proposal?	False	0.8954062900576472	False
107985	88923795	M	107985	Are you registered to receive my e-newsletters?	True	0.8954255571834832	False
472534	95597578	M	472534	He says the ?	False	0.8954364343591836	False
48656	89989833	M	48656	Did you know that your emails, texts, Iphone photos, etc can be read by the government without a warrant after 180 days?	True	0.8954453865988072	False
467024	40220308	M	467024	How can Obama move forward with the #IranDeal while 59% of Americans disagree?	False	0.8954660285946447	False
359304	69500047	M	359304	Have you or someone you know taken part in an Honor Flight?	False	0.8954730411638825	False
253783	48816171	M	253783	New Survey: Do you believe President Obama's policies are spurring an economic recovery?	False	0.8954775363736026	False
445200	23706532	M	445200	Have you heard about A Better Way?	False	0.8955240246483588	False
386565	10458808	M	386565	Is this any way to run the world's largest economy?	True	0.8955471414362327	False
292497	54387439	M	292497	What exactly are the Democrats in Congress concerned about when they try to limit free speech?	False	0.8955804680748491	False
460275	18759563	M	460275	What's at stake in 2012?	False	0.8955872757732574	False
214731	36875843	M	214731	Who would have known from watching the MSM?	False	0.8955942774026073	False
375615	62216808	M	375615	"Remember the infamous ""Swift Boat"" ads against John Kerry?"	False	0.8956177800734201	False
339367	50909248	M	339367	Why can't Jason apologize for himself?	False	0.8956221690535444	False
453325	63264520	M	453325	What are you thankful for?	False	0.8956236284147729	False
436633	35052146	M	436633	Dads?	False	0.8956290726057002	False
275058	8140646	M	275058	Didn't have the chance to pre-register for today's #TX33 job fair?	True	0.8956293039184458	False
47210	66658382	M	47210	"Check out this Daily Caller headline from a recent interview at CPAC: ""Cruz: 'Every member of Congress should speak out' on Fast and Furious; Holder needs to resign, be fired, or be impeached""  Do you agree?"	False	0.8956475257169609	False
129773	2272288	M	129773	Have you read my latest e-newsletter?	False	0.8956519244475539	False
485609	98737458	M	485609	How do you feel about that use of your taxpayer dollars?	False	0.8956720466336514	False
414352	56112496	M	414352	With the new Administration, what should Congress prioritize?	False	0.8956804854463254	False
298335	52248008	M	298335	Did you know my son, Teddy, will be walking on May 16th to raise awareness for Angelman Syndrome?	True	0.8956934238222728	False
517105	36181883	M	517105	How much longer does our nation have to wait?	False	0.8957159989086683	False
212635	36875843	M	212635	So who do you think is responsible for the safety of American diplomats and embassy employees overseas?	False	0.8957304897955546	False
231122	28853671	M	231122	Should Congress strengthen background checks for gun sales?	True	0.8957306710340743	False
458858	18759563	M	458858	Have you heard?	False	0.8957477250654741	False
214435	36875843	M	214435	Why give 911 hijackers this worldwide platform?	False	0.8957508787454158	False
299199	52248008	M	299199	What are your thoughts?	False	0.8957525069622141	False
340884	87748329	M	340884	How can program participants plan for their blending requirements for a specific year when EPA doesn't set them until years later?	False	0.8957701540831123	False
477224	9591532	M	477224	What's on your mind today?	False	0.8957739989950848	False
241110	60582462	M	241110	Now that the case has been closed on a local level, next step?	False	0.8958175627755611	False
227795	48699717	M	227795	How can we improve the clinical trial process for new lifesaving drugs and medical devices?	False	0.895822637593243	False
240660	26488741	M	240660	What are your thoughts?	False	0.895843824921102	False
56365	71417411	M	56365	Looking for a job in South Texas?	False	0.895865524950728	False
432298	85214146	M	432298	What has your experience been with the President's health care law - are you paying more now than you were before the law was enacted?	False	0.8958750971825474	False
